meta_event_index,meta_event_id,meta_source_file_id,meta_shift_mode,meta_assigned_shift_ps,meta_discrete_group,target_shift_ps,energy_ch1_max_amplitude_mV,energy_ch1_t10_abs_ps,energy_ch2_max_amplitude_mV,energy_ch2_t10_abs_ps,timing_delta_t7_ps,timing_difference_c22_CO_Embed2_Dist_tau_d_expfit_meandiff,timing_difference_c22_CO_FirstMin_ac,timing_difference_c22_CO_HistogramAMI_even_2_5,timing_difference_c22_CO_f1ecac,timing_difference_c22_CO_trev_1_num,timing_difference_c22_DN_HistogramMode_10,timing_difference_c22_DN_HistogramMode_5,timing_difference_c22_DN_OutlierInclude_n_001_mdrmd,timing_difference_c22_DN_OutlierInclude_p_001_mdrmd,timing_difference_c22_FC_LocalSimple_mean1_tauresrat,timing_difference_c22_FC_LocalSimple_mean3_stderr,timing_difference_c22_IN_AutoMutualInfoStats_40_gaussian_fmmi,timing_difference_c22_MD_hrv_classic_pnn40,timing_difference_c22_PD_PeriodicityWang_th0_01,timing_difference_c22_SB_BinaryStats_diff_longstretch0,timing_difference_c22_SB_BinaryStats_mean_longstretch1,timing_difference_c22_SB_MotifThree_quantile_hh,timing_difference_c22_SB_TransitionMatrix_3ac_sumdiagcov,timing_difference_c22_SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,timing_difference_c22_SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,timing_difference_c22_SP_Summaries_welch_rect_area_5_1,timing_difference_c22_SP_Summaries_welch_rect_centroid
6179,6179,6179;6179;6179;6179,continuous,29,-1,29.0,244.78795178046803,-23285.71848554052,193.9351055982283,-23289.61830428171,84.2768335020132,0.6607674840792829,32.0,0.18073486398855726,9.776398705029681,-0.007382473962239226,-0.11191496598413675,0.4427376768431053,0.5684315684315684,-0.0889110889110889,0.25925925925925924,0.28852448422572097,25.0,0.287,123.0,49.0,138.0,1.3662188838298808,0.004626247869491114,0.4791666666666667,0.25,0.998692469857615,0.09203884727314453
6181,6181,6181;6181;6181;6181,continuous,21,-1,21.0,224.9063759067533,-25147.238915025126,223.01139908404716,-24907.57195501453,74.95769258108353,0.681067449346623,34.0,0.22169599766222653,9.915703355975598,-0.006539484027948634,-0.08833452413368903,0.45096557711430396,0.3946053946053947,-0.15984015984015987,0.2692307692307692,0.2833175933931387,24.0,0.364,83.0,42.0,163.0,1.3429327543758676,0.00530932594644506,0.4375,0.3333333333333333,0.998256356925117,0.08590292412160157
6184,6184,6184;6184;6184;6184,continuous,68,-1,68.0,246.91047349648184,-24225.25966932857,210.30847976431394,-24129.38762582848,147.58765198731538,5.713687790363055,155.0,1.0279043560081802,69.57253231272789,-1.7404382239496922e-05,0.09964194397781978,-0.1023928310162261,-0.6283716283716283,-0.17682317682317683,0.4807692307692308,0.05633544027517936,40.0,0.111,0.0,99.0,414.0,1.1909364622085288,0.024691358024691357,0.875,0.8333333333333334,0.9989890929577967,0.012271846303085938
6185,6185,6185;6185;6185;6185,continuous,-80,-1,-80.0,217.86061894483606,-22907.29365446486,183.5038719298867,-22702.032837590417,-2.6988588793699364,1.226105635302633,13.0,0.6581091477195724,10.332404192938972,-0.0002750815228418576,-0.0719509395677872,-0.3868911470852068,0.23676323676323685,0.09340659340659341,0.21428571428571427,0.29721472468770627,12.0,0.772,17.0,16.0,65.0,1.4125744017661677,0.006802721088435373,0.3333333333333333,0.2708333333333333,0.9980702604471586,0.07363107781851563
6187,6187,6187;6187;6187;6187,continuous,-28,-1,-28.0,242.04786391882138,-23551.310694457137,202.64853947693712,-23427.038680774192,33.676669174443674,0.7391814565389702,34.0,0.455301253355215,10.840370557106866,-0.0073293223773107565,-0.13366599534181223,-0.6497109960102265,0.5434565434565435,0.23976023976023986,0.2916666666666667,0.26634040711732504,22.0,0.513,90.0,41.0,70.0,1.360421564558132,0.003569303985722785,0.375,0.5,0.9973895089700259,0.07363107781851563
6188,6188,6188;6188;6188;6188,continuous,72,-1,72.0,253.65706510146973,-23789.264239520748,211.16707180738356,-23612.96021048874,211.168392832068,3.1760856565774107,227.0,0.8900512707222891,67.62152079740099,9.08983175322033e-06,-0.1744860619091828,0.14399267610832855,0.34065934065934056,-0.06193806193806195,0.08490566037735849,0.08084736102942751,40.0,0.13,0.0,147.0,162.0,1.2881598875602722,0.012345679012345678,0.8125,0.14583333333333334,0.9989967630573937,0.012271846303085938
6189,6189,6189;6189;6189;6189,continuous,89,-1,89.0,259.5560906808113,-23580.018824387036,211.29903499860185,-23500.8144319489,108.42835180400812,0.6754093913882782,32.0,0.1377646218786309,9.920256037864082,-0.006994307930877704,-0.20492966484854946,0.35043369127932067,0.5364635364635364,-0.02197802197802201,0.28,0.2826625010222917,24.0,0.204,148.0,28.0,180.0,1.3582433348116727,0.005416666666666665,0.375,0.22916666666666666,0.9989822046260063,0.08590292412160157
6191,6191,6191;6191;6191;6191,continuous,-105,-1,-105.0,244.8197410835448,-23776.162702089103,206.15266976711825,-23587.495881500716,-68.82837898709582,0.8031679250200658,34.0,0.20969900268041525,11.104505090087704,0.0024559143626440906,0.3137798959469297,-0.20606846550091285,0.4170829170829171,0.5274725274725274,0.2692307692307692,0.26369456037124367,25.0,0.381,148.0,31.0,56.0,1.3832346388672305,0.024699907663896577,0.3333333333333333,0.4791666666666667,0.9988092473212469,0.08590292412160157
6199,6199,6199;6199;6199;6199,continuous,-6,-1,-6.0,232.72542792480246,-23722.811368269424,210.5648546663931,-23550.3569159438,61.89826559341327,0.6897601780776673,32.0,0.2511275839300048,10.291591665066711,-0.006122363409455168,-0.06669227015990131,0.46428650939792426,0.5394605394605394,0.06793206793206785,0.23333333333333334,0.2837690254327682,28.0,0.453,261.0,40.0,122.0,1.366277741329937,0.0042852770125497396,0.8541666666666666,0.20833333333333334,0.9988976458553536,0.09203884727314453
6200,6200,6200;6200;6200;6200,continuous,-54,-1,-54.0,251.71167913260214,-23925.05114476035,207.73730606088054,-23708.4507314478,26.905239314285012,1.187338970597428,37.0,0.6117673563782822,19.732725208603878,-0.0005474463764175296,0.051052144284950085,-0.32979503425596235,0.31268731268731265,-0.3306693306693307,0.21875,0.22909245571231682,30.0,0.673,116.0,29.0,89.0,1.3568327992256748,0.0038154699965313905,0.4791666666666667,0.4375,0.9984929100579202,0.061359231515429685
6201,6201,6201;6201;6201;6201,continuous,-75,-1,-75.0,215.63648695468297,-24690.41555463624,218.3296061598209,-24494.256875427025,-11.500595966424498,1.3894627668640103,36.0,0.6016325016812771,14.392816979690584,0.0008879035407590117,-0.27862197535235755,0.06925313365300245,0.040959040959041015,-0.3236763236763237,0.27586206896551724,0.22616737992235297,28.0,0.652,119.0,31.0,71.0,1.359666133918526,0.004036908881199539,0.5625,0.4166666666666667,0.9978438337842084,0.061359231515429685
6202,6202,6202;6202;6202;6202,continuous,-101,-1,-101.0,235.53834529019824,-24131.372944760093,217.19552331561297,-24010.301210993348,-1.4213658652550976,2.3633632546972314,44.0,0.7736948057677194,18.892150975036937,-0.00013327324768176518,-0.26154121647313733,-0.5587820174098257,0.19880119880119884,-0.13236763236763238,0.2857142857142857,0.1969761285484283,27.0,0.678,77.0,33.0,69.0,1.3413371171382504,0.002721088435374149,0.4583333333333333,0.5,0.9979094364543498,0.07363107781851563
6209,6209,6209;6209;6209;6209,continuous,9,-1,9.0,262.09390510562133,-24340.5273851708,218.99270133451537,-24221.550651792324,105.52557964072307,0.6998456130144758,33.0,0.13104575765936072,10.427839978206727,-0.005695299320898809,0.6104824866900005,0.07594979517933087,0.46753246753246747,-0.22777222777222772,0.2692307692307692,0.2735918454585261,25.0,0.216,81.0,24.0,217.0,1.349009224138929,0.003924284395198522,0.375,0.5,0.9989550754465171,0.0797670009700586
6210,6210,6210;6210;6210;6210,continuous,38,-1,38.0,235.54914192888145,-24146.693923069026,217.2639722467904,-23942.83965559849,133.8523801804392,0.6846549902968407,32.0,0.13387982519213318,9.948036833204206,-0.007096393617603059,-0.2154409631724663,0.34356294030267254,0.4945054945054945,-0.1843156843156843,0.28,0.2796069285283678,24.0,0.151,194.0,20.0,135.0,1.378640963404706,0.006666666666666665,0.2916666666666667,0.375,0.9989793934864886,0.09203884727314453
6211,6211,6211;6211;6211;6211,continuous,7,-1,7.0,260.4370107237553,-24634.12554250128,228.7916466337062,-24545.290571595015,118.9183298033285,0.6724516137054806,32.0,0.1366551892784593,9.932518667381528,-0.006839586569867299,-0.23702481509149997,0.32007030856783114,0.43956043956043955,0.27322677322677325,0.28,0.281255467748924,23.0,0.189,172.0,29.0,187.0,1.337560890883378,0.01625,0.8541666666666666,0.3333333333333333,0.9989368689817083,0.09203884727314453
6213,6213,6213;6213;6213;6213,continuous,-30,-1,-30.0,239.22869339126672,-24604.083625380255,213.56266470304536,-24439.199377959798,26.57371493062044,0.7587325965237227,13.0,0.34015483760846554,7.888705991154123,-0.0071719355563992365,-0.4976641356679572,-0.0001383575530931047,0.4375624375624376,-0.1488511488511488,0.23076923076923078,0.3394244867916545,12.0,0.764,19.0,18.0,77.0,1.4632746962980259,0.0018467220683287162,0.125,0.2916666666666667,0.9984168394541838,0.0981747704246875
6217,6217,6217;6217;6217;6217,continuous,62,-1,62.0,240.70349118274117,-24217.142295173388,225.5983836668421,-24111.29311374038,139.77286686719737,0.6983554255455193,33.0,0.13560420626137315,10.26936611864677,-0.006513692345638429,-0.3848522903097198,0.16619008803151392,0.4795204795204795,0.24575424575424576,0.32,0.2729098609605697,24.0,0.112,172.0,35.0,138.0,1.3734402114085489,0.006874999999999998,0.8541666666666666,0.14583333333333334,0.9989659459258443,0.08590292412160157
6220,6220,6220;6220;6220;6220,continuous,35,-1,35.0,236.21136560784595,-23832.35134385135,218.92154253538365,-23670.046868173253,144.74233916756063,0.6825990064696558,33.0,0.13560420626137315,10.112467377319046,-0.006754133547988545,-0.2631821483695873,0.2945227176456342,0.5234765234765235,0.4185814185814185,0.3333333333333333,0.27506704690213174,22.0,0.103,194.0,32.0,129.0,1.3758717688276,0.004759071980963711,0.375,0.4791666666666667,0.9989783271857707,0.09203884727314453
6231,6231,6231;6231;6231;6231,continuous,93,-1,93.0,240.72900281371696,-23837.722894141152,194.0211780206269,-23789.913253883704,151.08633789649772,0.688858198564091,32.0,0.13560420626137315,10.015716514517488,-0.006611743502349727,-0.2675535777960354,0.2891211810333303,0.5134865134865134,-0.03796203796203801,0.3333333333333333,0.27707910390414026,23.0,0.134,168.0,33.0,127.0,1.3522481008846432,0.0023795359904818557,0.3333333333333333,0.4375,0.9989793529559063,0.09203884727314453
6235,6235,6235;6235;6235;6235,continuous,-35,-1,-35.0,253.28287250054308,-23978.67323683193,213.58966606845206,-23840.379349186445,73.68998382318637,0.7236247661251729,33.0,0.13497443962032446,10.10819959253215,-0.005600662878723526,-0.42121829569059166,0.10480005671712789,0.5074925074925074,-0.022977022977022976,0.2692307692307692,0.2815952345608167,24.0,0.489,62.0,18.0,114.0,1.417049983300426,0.007386888273314865,0.2916666666666667,0.3541666666666667,0.9987489753599007,0.08590292412160157
6236,6236,6236;6236;6236;6236,continuous,-59,-1,-59.0,259.31676876935705,-23929.31557191865,202.81248920682796,-23704.961922902756,29.438707328903746,1.189532233745823,36.0,0.5891726040020658,16.320035974538136,-0.001420067996403319,-0.3171651493741039,0.1022109477249078,0.5084915084915085,-0.2317682317682318,0.25925925925925924,0.2341932824115278,26.0,0.71,83.0,26.0,93.0,1.3678538808179526,0.003652300949598247,0.4791666666666667,0.5416666666666666,0.9984774201806011,0.06749515466697266
6239,6239,6239;6239;6239;6239,continuous,-10,-1,-10.0,231.36180641994412,-24116.296331608006,223.05373663265092,-24051.341311727112,73.49499307241203,0.6674781090938916,32.0,0.2148875314743481,9.881851343664742,-0.007116111656098283,-0.12849932733083325,0.42119869769231855,0.4885114885114885,-0.2817182817182817,0.2692307692307692,0.28711954273126455,25.0,0.345,82.0,36.0,121.0,1.3574049082718016,0.011542012927054477,0.3541666666666667,0.3333333333333333,0.9989548217414099,0.08590292412160157
6244,6244,6244;6244;6244;6244,continuous,-10,-1,-10.0,257.56873230444506,-24195.410001223627,207.8001714844505,-24030.345032032226,38.732007490448694,0.9145470279722934,35.0,0.4727467121192331,15.697681944221625,-0.0026660735701694166,0.297789879827282,0.7549030669664036,0.4855144855144855,-0.30069930069930073,0.23333333333333334,0.24474988453625804,28.0,0.546,137.0,41.0,93.0,1.3592982900192223,0.006121824303642486,0.5416666666666666,0.6041666666666666,0.998486817512684,0.061359231515429685
6248,6248,6248;6248;6248;6248,continuous,-103,-1,-103.0,250.37260195252267,-24025.868523268447,206.2092520975517,-23671.2475565913,-48.220502168984325,0.6411580537717982,30.0,0.6003010571624454,8.909777197525873,0.008685276282036504,-0.6431220382181787,-1.2297010591477109,0.2972027972027972,0.5054945054945055,0.2916666666666667,0.30137661552180733,22.0,0.354,42.0,37.0,89.0,1.3511529074249404,0.014872099940511602,0.2708333333333333,0.3541666666666667,0.9989004732764438,0.10431069357623048
6249,6249,6249;6249;6249;6249,continuous,6,-1,6.0,256.8370713288678,-23957.97062896287,220.1394009783834,-23814.35927652194,91.7404283871619,0.7344044844233777,34.0,0.221877476438509,11.601059026847906,-0.004944981325106112,0.08271989629923304,0.6239177164222571,0.5074925074925074,-0.9340659340659341,0.22580645161290322,0.25786740385512685,29.0,0.224,106.0,30.0,180.0,1.3664328907841679,0.0029296875,0.2916666666666667,0.3541666666666667,0.9975315954754231,0.06749515466697266
6251,6251,6251;6251;6251;6251,continuous,-16,-1,-16.0,241.90836802842787,-24809.984202074105,229.73512268655668,-24766.15005637573,102.07815257672692,0.6753362296837766,32.0,0.13337397626477443,9.819930913299102,-0.006692193682583428,-0.19804026322789792,0.3596856639579311,0.4185814185814185,-0.11188811188811187,0.28,0.28233861729178167,23.0,0.205,174.0,42.0,118.0,1.3415057995734456,0.003749999999999999,0.375,0.4375,0.998692053692037,0.09203884727314453
6252,6252,6252;6252;6252;6252,continuous,-66,-1,-66.0,232.6483728664265,-24427.95789010913,213.7915107375583,-24127.55164409953,-15.560319526787936,0.9758372939154878,14.0,0.4523489873994641,10.18206593566842,0.0018155277862272738,-0.20339079690812312,0.2482787354767545,-0.007992007992007943,0.46553446553446554,0.23333333333333334,0.29440741262292014,13.0,0.744,18.0,21.0,80.0,1.4210196797020338,0.023569023569023573,0.7916666666666666,0.2916666666666667,0.9984187808213294,0.0797670009700586
6253,6253,6253;6253;6253;6253,continuous,32,-1,32.0,235.98154952371988,-23794.292355569367,198.54206054244062,-23558.24776965831,113.7547338030167,0.6825948842109307,32.0,0.10220817264732848,10.222979689079917,-0.0057488312670413155,0.45989814976342824,-0.0775424480549578,0.5224775224775224,0.1968031968031969,0.25925925925925924,0.27822260797018666,26.0,0.215,192.0,24.0,138.0,1.4014787066212453,0.0021913805697589485,0.8541666666666666,0.4791666666666667,0.9989875031732477,0.09203884727314453
6261,6261,6261;6261;6261;6261,continuous,68,-1,68.0,244.76520029631996,-23338.222715014792,203.72063194598257,-23315.75546003618,175.9663965081799,0.7086392595305209,32.0,0.1316328242355324,10.533295560228652,-0.006147163775871583,-0.365378687531563,0.1795676409093936,0.5624375624375624,-0.03796203796203801,0.3333333333333333,0.2650338059369234,23.0,0.095,211.0,31.0,190.0,1.3169122616381777,0.003569303985722784,0.4791666666666667,0.25,0.9989301417065634,0.09203884727314453
6266,6266,6266;6266;6266;6266,continuous,10,-1,10.0,242.3864707015845,-24501.068548147457,204.82545511454853,-24502.02011698722,95.0876048472935,0.6409000146543803,32.0,0.15901212630894576,9.422714286051116,-0.008167843197100202,0.08726116231992265,0.6620783883861305,0.4505494505494505,-0.2187812187812188,0.30434782608695654,0.2916889207058278,22.0,0.234,125.0,36.0,130.0,1.3666765893442796,0.00360555255092843,0.14583333333333334,0.3541666666666667,0.9989128413975716,0.09203884727314453
6271,6271,6271;6271;6271;6271,continuous,-94,-1,-94.0,243.15122689405382,-24096.52900997601,195.3893544142986,-23903.5296630834,20.28609927252134,1.1065561931514383,86.0,0.50124312959581,24.499331030836768,-0.0018511002496590491,-0.2829078918352925,0.15355478737882589,0.4955044955044956,0.32867132867132876,0.14,0.21787620163301044,40.0,0.617,194.0,28.0,144.0,1.3596172642166882,0.006666666666666665,0.7291666666666666,0.3333333333333333,0.9988391731643359,0.042951462060800784
6277,6277,6277;6277;6277;6277,continuous,-96,-1,-96.0,256.70432253119645,-24035.97865309027,218.3198137001584,-23807.757450999525,13.266112390116547,8.739450938823932,163.0,0.8590152337130282,60.093695320416174,-2.393257381729424e-06,-0.23865667853700756,0.02268473112200453,-0.5614385614385614,-0.929070929070929,0.29591836734693877,0.04333063185114387,40.0,0.081,0.0,143.0,116.0,1.295537389255447,0.03333333333333334,0.7083333333333334,0.875,0.9957074068149182,0.01840776945462891
6281,6281,6281;6281;6281;6281,continuous,-18,-1,-18.0,249.97065293463498,-23687.92199401423,205.7417985131114,-23517.856720984986,80.54245424013118,0.6742399905309531,33.0,0.13545953224365273,9.730553083979787,-0.006329805618041622,-0.2505006286061553,0.2925336970659771,0.5284715284715285,-0.14785214785214784,0.25,0.2897940185290314,16.0,0.447,127.0,17.0,99.0,1.412065342157629,0.0182312925170068,0.3541666666666667,0.4791666666666667,0.9988506386923978,0.08590292412160157
6285,6285,6285;6285;6285;6285,continuous,38,-1,38.0,241.7958821415752,-24364.38832294507,207.29484487071937,-24103.255154125673,103.15459409696714,0.7016740069824362,32.0,0.13885923630682215,10.081974312038382,-0.006467863786902864,-0.2993430579499723,0.24479009899032889,0.47552447552447563,-0.17682317682317683,0.28,0.2804179257995166,24.0,0.315,82.0,29.0,100.0,1.3738841559161752,0.011041666666666665,0.125,0.5208333333333334,0.998982161983429,0.08590292412160157
6288,6288,6288;6288;6288;6288,continuous,-42,-1,-42.0,237.13930421421685,-24445.876978976445,225.98964637535948,-24285.259052106914,52.58616898950663,0.7189984929720765,33.0,0.25303906780159613,10.407102648583777,-0.0058801694227781495,-0.08911193707705589,0.435533973991614,0.45854145854145845,-0.481018981018981,0.25,0.2774476063501803,26.0,0.464,133.0,31.0,93.0,1.3669329263137777,0.007619047619047619,0.375,0.4583333333333333,0.9986776034953352,0.08590292412160157
6296,6296,6296;6296;6296;6296,continuous,-43,-1,-43.0,241.31480751408068,-24210.586228609023,208.9917754346178,-24075.343971985818,46.66872624035534,0.6796440171748931,32.0,0.4752886756914821,9.551624882058405,-0.008688620343726744,-0.40875722480796917,-0.9778047230181741,0.48451548451548443,-0.38861138861138866,0.2916666666666667,0.2891710217584697,22.0,0.468,92.0,34.0,78.0,1.3633236257974224,0.012492563950029744,0.3541666666666667,0.3333333333333333,0.9987929938525614,0.09203884727314453
6298,6298,6298;6298;6298;6298,continuous,82,-1,82.0,233.08980724122452,-25212.545005153588,220.9846152013233,-25052.562873643394,119.11907619638029,0.6519195811377413,31.0,0.18821281853967958,9.615692580941285,-0.008207908946347509,0.14304576718350326,0.7223515353266841,0.38561438561438566,-0.0824175824175824,0.2916666666666667,0.28514080739854164,22.0,0.16,187.0,34.0,173.0,1.329884242687074,0.012492563950029746,0.14583333333333334,0.3958333333333333,0.9988728978818665,0.0981747704246875
6299,6299,6299;6299;6299;6299,continuous,-110,-1,-110.0,239.26482433239494,-23942.18846504375,210.5025995274176,-23786.079218793042,-36.532310726933304,0.9140411767610441,14.0,0.43447174078373646,9.621958065272022,0.0016688050360759985,0.31585345306428636,0.8086889398584817,-0.35764235764235763,0.5034965034965035,0.2413793103448276,0.3015378189793085,13.0,0.694,18.0,34.0,39.0,1.43913989087363,0.016147635524798157,0.4791666666666667,0.25,0.9982337226511835,0.07363107781851563
6300,6300,6300;6300;6300;6300,continuous,-95,-1,-95.0,223.49320438686328,-24197.559932849807,214.8856457820746,-23852.46484878097,-23.97042647132608,0.8476606607120273,31.0,0.42408011021200415,10.937354000959365,0.0031207311998439867,0.19476194908756428,0.6688791844465811,0.4215784215784215,0.48751248751248744,0.23333333333333334,0.27674063419548484,29.0,0.679,58.0,26.0,86.0,1.4125744017661677,0.010713192531374349,0.3541666666666667,0.3125,0.9986973624305662,0.07363107781851563
6302,6302,6302;6302;6302;6302,continuous,-78,-1,-78.0,246.99994944973417,-23669.848368465846,214.41295674263725,-23467.340474993478,-16.601647272803888,0.8522881714729849,33.0,0.4196825039819848,10.1991284903354,0.0026270489588651547,0.06317267134040094,0.5136932311871852,0.05144855144855143,0.5404595404595405,0.2692307692307692,0.28235723684473457,24.0,0.675,75.0,41.0,65.0,1.3927412439748281,0.012234533702677746,0.375,0.4791666666666667,0.998644049282733,0.09203884727314453
6306,6306,6306;6306;6306;6306,continuous,110,-1,110.0,240.67806636163118,-23806.118235271915,208.65174277516775,-23753.812214139427,174.3632704634699,0.7151028948606156,32.0,0.12944529430381072,10.704686496442584,-0.0058168922639988815,0.5130716354571465,-0.024265408332937888,0.5124875124875126,0.066933066933067,0.3076923076923077,0.26568889992326555,25.0,0.098,195.0,29.0,291.0,1.3821472778509036,0.002539242843951985,0.8541666666666666,0.4375,0.998977401298114,0.0797670009700586
6307,6307,6307;6307;6307;6307,continuous,-1,-1,-1.0,250.82854858256815,-24672.559875178446,234.40733695588767,-24455.800818370095,39.221293265644164,0.7773094175175448,33.0,0.4414260212972023,11.380721666781106,-0.005095205509990063,0.2505493618239054,0.746182783002511,0.44055944055944063,-0.1528471528471529,0.25,0.26264381616959925,27.0,0.543,64.0,37.0,119.0,1.3776795622968165,0.0043537414965986385,0.8541666666666666,0.3541666666666667,0.9985060748824854,0.08590292412160157
6313,6313,6313;6313;6313;6313,continuous,-78,-1,-78.0,238.12888033177214,-24294.28679180107,214.33928862387316,-24063.813665963913,-39.07096186367198,0.7816814086113534,32.0,0.33902420677988027,10.608481295798367,0.0032787783508381897,-0.014915509318878861,-0.5217295721065394,0.33916083916083917,0.47452547452547456,0.2692307692307692,0.2764210667204099,24.0,0.595,141.0,33.0,133.0,1.4002824106185194,0.008771929824561403,0.4375,0.5416666666666666,0.9988599336390843,0.0797670009700586
6314,6314,6314;6314;6314;6314,continuous,-43,-1,-43.0,237.88135581737956,-24617.403671423057,216.44060024493723,-24416.83859414291,32.00298490096998,1.092956183302354,34.0,0.5778440505014999,17.083709672642826,-0.001901758423472137,-0.00410527382172754,-0.44154828759383413,0.44055944055944063,-0.5594405594405594,0.08888888888888889,0.22310343808498742,33.0,0.58,60.0,37.0,143.0,1.3568327992256748,0.02203856749311295,0.8333333333333334,0.3541666666666667,0.9984634884335212,0.061359231515429685
6316,6316,6316;6316;6316;6316,continuous,107,-1,107.0,243.3861695768765,-24340.82620261804,204.51765151557132,-24176.261543661236,156.09265786437732,0.7166457497924381,33.0,0.12875409546382685,10.627452109856492,-0.005653765185669109,0.5467369204724113,0.008130280753591457,0.46753246753246747,0.2517482517482518,0.3333333333333333,0.26529894797938336,23.0,0.104,245.0,30.0,208.0,1.3545026682723693,0.004759071980963712,0.4166666666666667,0.125,0.9989175632358687,0.08590292412160157
6317,6317,6317;6317;6317;6317,continuous,44,-1,44.0,233.2141980701288,-23349.26633815395,193.9449904675688,-23183.161183575143,144.36782381250524,0.6935042862701196,32.0,0.13953185733394155,10.099953060902635,-0.007102100369654628,-0.168496283526828,0.3876911000804615,0.5684315684315684,-0.07492507492507494,0.2916666666666667,0.2765798005003163,23.0,0.166,77.0,37.0,236.0,1.3425829253342039,0.011897679952409281,0.4791666666666667,0.25,0.9989170000674928,0.08590292412160157
6318,6318,6318;6318;6318;6318,continuous,-63,-1,-63.0,240.4495644981174,-24404.51625824148,204.36583819081642,-24136.822514244053,-17.13324951155215,1.1063289478920155,33.0,0.4932123534808426,17.86511250322313,0.0009196764875966063,-0.12760585642630773,0.3086580033488514,-0.049950049950049924,0.4695304695304696,0.09859154929577464,0.2435839891159932,32.0,0.609,41.0,25.0,128.0,1.3773605255702095,0.010204081632653059,0.4166666666666667,0.2916666666666667,0.9985534004715944,0.04908738521234375
6320,6320,6320;6320;6320;6320,continuous,-59,-1,-59.0,244.62854077603396,-23757.17256839031,190.72890465224373,-23655.107449516105,29.836878669403433,0.7679825542367492,32.0,0.4288612323873198,10.516341906099829,-0.005045724032749986,-0.04862398079652719,-0.539660109770236,0.5204795204795205,-0.13636363636363635,0.2692307692307692,0.2834886779735283,24.0,0.623,62.0,35.0,53.0,1.3803393808347721,0.006694367497691597,0.375,0.4791666666666667,0.9986984114413573,0.09203884727314453
6324,6324,6324;6324;6324;6324,continuous,-96,-1,-96.0,243.75706161116412,-24095.128729053216,218.50156275213504,-23877.985848088032,-14.933114045511786,0.8520946058559148,34.0,0.5726382138067684,11.849458592275887,0.0030130303261527223,-0.7081196797756745,0.5503801169266044,0.1078921078921079,0.4925074925074926,0.2413793103448276,0.26447926998721627,28.0,0.635,122.0,36.0,93.0,1.3497033483820802,0.010957324106113036,0.5,0.5625,0.9979162243082332,0.06749515466697266
6327,6327,6327;6327;6327;6327,continuous,62,-1,62.0,248.12261132085942,-23565.358518326135,222.59765756632572,-23496.982079786485,112.88603690417176,0.6612427960517732,32.0,0.14270056105324674,9.708138850472887,-0.007702951922812289,-0.07845367126610725,0.4940588749731125,0.5454545454545454,0.07492507492507494,0.2916666666666667,0.284675955395928,22.0,0.136,166.0,27.0,218.0,1.3843749617828434,0.004759071980963711,0.4166666666666667,0.5,0.9989319164074278,0.09203884727314453
6331,6331,6331;6331;6331;6331,continuous,-82,-1,-82.0,245.36782343283375,-24262.359892235163,216.41917829201475,-23989.977326796372,-6.745899658660903,2.382913962510303,49.0,0.8981197895088333,22.936359824474636,-0.0002901302602658542,-0.42325399098256655,-0.13900166271695658,-0.5584415584415585,-0.016983016983016963,0.21621621621621623,0.18283641174235082,36.0,0.651,80.0,34.0,109.0,1.340861499972893,0.018747142203932324,0.4166666666666667,0.5,0.9967830305130779,0.04908738521234375
6334,6334,6334;6334;6334;6334,continuous,-48,-1,-48.0,222.32948231021587,-23593.404098363673,221.6714089422459,-23362.144864349648,24.083571683199523,1.3263659811128075,11.0,0.46359311576584555,7.254984953276205,-9.282836805027742e-05,0.2550050307297145,0.6516685552559691,0.2947052947052946,-0.21778221778221774,0.2222222222222222,0.36570595546690005,10.0,0.817,19.0,17.0,57.0,1.5123022970869362,0.007548088629169711,0.5,0.20833333333333334,0.998133958177274,0.07363107781851563
6337,6337,6337;6337;6337;6337,continuous,-34,-1,-34.0,249.0334741448905,-23760.856580436146,214.27621175602158,-23530.702085038207,27.303011695398283,1.0268961361009703,38.0,0.5914797680949685,15.373292528324747,-0.002541109382068608,-0.4037866248117097,0.807883290900234,0.5324675324675325,-0.31668331668331673,0.25806451612903225,0.22672256007282665,29.0,0.583,82.0,35.0,144.0,1.3335681779945336,0.005859375,0.4166666666666667,0.5208333333333334,0.9986257792845963,0.06749515466697266
6339,6339,6339;6339;6339;6339,continuous,27,-1,27.0,244.6268180464377,-24955.59888758287,230.19443473096663,-24821.016176841582,116.60929726312119,0.6795411046508422,33.0,0.13104575765936075,10.07005831807873,-0.006221262141711387,0.6525349789374895,0.10630803708930703,0.41058941058941056,-0.0759240759240759,0.2692307692307692,0.2794166811310899,25.0,0.196,213.0,32.0,157.0,1.3900970372043624,0.0011542012927054479,0.4583333333333333,0.1875,0.9988798250830959,0.08590292412160157
6346,6346,6346;6346;6346;6346,continuous,24,-1,24.0,243.50896977024195,-23700.351221576802,191.97781256501233,-23426.69543321817,45.514798885388785,0.774313214685082,35.0,0.5441772496866407,11.89659288123691,-0.0047540645908486995,0.40265890093888057,0.9053296252013983,0.5434565434565435,-0.13736263736263737,0.2413793103448276,0.2560651035325679,27.0,0.474,216.0,31.0,123.0,1.3633236257974224,0.01585928489042676,0.4166666666666667,0.4583333333333333,0.9989064096093655,0.0797670009700586
